IdMeasurePoint;Timestamp;Season;Imported;Exported;R1;R2;R3;R4
19565;2025-04-08T07:00:00+02:00;E;0,000;0,000;0,000;0,000;0,000;0,000
19565;2025-04-08T08:00:00+02:00;E;0,000;0,000;0,000;0,000;0,000;0,000
19565;2025-04-08T09:00:00+02:00;E;0,000;0,000;0,000;0,000;0,000;0,000
19565;2025-04-08T10:00:00+02:00;E;0,000;0,000;0,000;0,000;0,000;0,000
19565;2025-04-08T11:00:00+02:00;E;0,000;0,000;0,000;0,000;0,000;0,000
19565;2025-04-08T12:00:00+02:00;E;0,000;0,000;0,000;0,000;0,000;0,000
19565;2025-04-08T13:00:00+02:00;E;0,000;0,000;0,000;0,000;0,000;0,000
19565;2025-04-08T14:00:00+02:00;E;0,000;0,000;0,000;0,000;0,000;0,000
19565;2025-04-08T15:00:00+02:00;E;0,000;0,000;0,000;0,000;0,000;0,000
19565;2025-04-08T16:00:00+02:00;E;0,000;0,000;0,000;0,000;0,000;0,000
19565;2025-04-08T17:00:00+02:00;E;0,000;0,000;0,000;0,000;0,000;0,000
19565;2025-04-08T18:00:00+02:00;E;0,000;0,000;0,000;0,000;0,000;0,000
19565;2025-04-08T19:00:00+02:00;E;0,000;0,000;0,000;0,000;0,000;0,000
19565;2025-04-08T20:00:00+02:00;E;0,000;0,000;0,000;0,000;0,000;0,000
19565;2025-04-08T21:00:00+02:00;E;0,000;0,000;0,000;0,000;0,000;0,000
19565;2025-04-08T22:00:00+02:00;E;0,000;0,000;0,000;0,000;0,000;0,000
19565;2025-04-08T23:00:00+02:00;E;0,000;0,000;0,000;0,000;0,000;0,000
19565;2025-04-09T00:00:00+02:00;E;0,000;0,000;0,000;0,000;0,000;0,000
17603;2025-04-08T01:00:00+02:00;E;0,929;0,000;0,931;0,000;0,000;0,000
17603;2025-04-08T02:00:00+02:00;E;0,798;0,000;0,970;0,000;0,000;0,000
17603;2025-04-08T03:00:00+02:00;E;0,564;0,000;0,831;0,000;0,000;0,000
17603;2025-04-08T04:00:00+02:00;E;0,397;0,000;0,677;0,000;0,000;0,000
17603;2025-04-08T05:00:00+02:00;E;0,387;0,000;0,670;0,000;0,000;0,000
17603;2025-04-08T06:00:00+02:00;E;0,396;0,000;0,634;0,000;0,000;0,000
17603;2025-04-08T07:00:00+02:00;E;0,436;0,000;0,600;0,000;0,000;0,000
17603;2025-04-08T08:00:00+02:00;E;0,594;0,000;0,594;0,000;0,000;0,000
17603;2025-04-08T09:00:00+02:00;E;0,237;0,054;0,452;0,210;0,000;0,000
